CO_GT,PT08_S1_CO,NMHC_GT,NOx_GT,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T,RH,AH,PT08_S2_NMHC
4.6,1568.25,-900.0,516.0,518.5,128.0,1554.75,1495.75,10.500000095367,247.67499885559002,2.181115221804357,1324.25
1.6,1156.0,-900.0,231.3,725.75,143.2,1186.0,1056.25,11.874999856949,160.37500057220498,1.5732327735085498,943.0
1.4000000000000001,999.0,-900.0,56.0,833.75,68.0,1620.0,612.0,37.175000762939,81.62499914169399,3.4687819474043398,1005.25
3.2,1306.25,185.0,174.0,792.25,100.0,1708.25,1106.5,12.875000095367,243.17499885559002,2.4830945440274017,1126.5
1.2000000000000002,1046.75,-900.0,67.0,833.0,70.0,1682.25,823.0,23.849999523163003,162.85,3.2461010216795905,967.25
1.1,865.75,-900.0,174.5,1052.0,113.2,859.25,689.0,9.124999976158099,118.67499885559,1.0107259699058044,775.0
2.7,1192.0,-900.0,284.0,623.5,63.0,1632.5,1108.25,18.1,214.52500114440997,3.0229622531332607,1240.25
1.8,1064.25,-900.0,134.0,963.5,118.0,1602.5,846.5,28.074999904633,69.62500057220498,1.8225336293332899,1205.0
1.1,860.0,-900.0,151.0,986.5,57.0,1236.75,782.25,12.299999809265,189.849997138978,1.8927073101587275,934.5
2.0,1149.5,-900.0,128.0,727.5,121.0,1784.25,924.5,37.049999809265,69.85,2.9626158089990327,1201.0
-900.0,905.5,-900.0,-900.0,959.25,-900.0,938.0,637.75,12.699999904633,95.27499971389899,1.0226538916336072,884.0
0.9,998.25,-900.0,-900.0,818.0,-900.0,1611.5,1004.0,25.925000286102,139.824999427795,3.1537787270374897,959.75
1.2000000000000002,884.33333333333,-900.0,137.5,1051.0,96.2,931.0,563.66666666667,8.8999998728434,156.499997711182,1.2835353394001712,760.66666666667
2.0,1040.25,-900.0,130.0,874.5,121.0,1681.25,849.25,36.499999618530005,45.325000143052,1.9010708756759636,1211.5
-900.0,1027.5,-900.0,-900.0,848.0,-900.0,1531.0,638.0,34.699998474121,90.474998569489,3.3591947125018304,936.5
2.4,1168.5,-900.0,-900.0,679.5,-900.0,1576.5,880.5,40.799999809265,51.025001144410005,2.658699652023435,1195.75
2.0,946.5,-900.0,155.0,884.75,133.0,1756.75,834.25,31.350000476837,72.47500143051099,2.263204287887401,1191.5
0.7,954.25,-900.0,62.7,1032.75,47.2,1106.75,576.75,12.624999856949,202.07499656677302,2.0485794571454465,705.5
3.1,1335.75,-900.0,507.9,560.75,147.7,1414.75,1453.75,11.225,186.17499885559002,1.7398002008159086,1238.0
0.6,878.0,-900.0,48.0,1044.5,59.0,1427.0,709.25,20.85,120.624997711183,2.04500145680708,865.5
-900.0,1129.75,-900.0,-900.0,844.75,-900.0,1585.5,1210.25,19.32500038147,126.25000057220498,1.9546204073497633,1149.75
4.1,1277.75,-900.0,436.0,568.5,139.0,1626.0,1352.75,15.950000143051,182.64999828338497,2.2759763199084904,1387.5
0.5,1103.25,-900.0,234.0,763.0,146.0,1089.75,899.75,10.275000190735,167.35,1.4853765439816735,853.75
1.0,840.0,-900.0,149.0,1164.0,70.0,1111.25,491.75,22.225,88.6,1.652105898640481,807.0
0.7,928.25,-900.0,93.0,954.25,45.0,1397.5,661.75,18.324999904633,230.79999885559002,3.2889244831988753,828.75
4.199999999999999,1543.25,598.0,317.0,586.5,123.0,2113.75,1705.0,15.999999856949,145.67499885559002,1.8407011394267319,1538.5
0.7999999999999999,889.75,-900.0,54.0,914.5,64.0,1443.0,828.25,21.37499961853,139.450002288817,2.421596435482049,914.25
-900.0,1117.25,-900.0,193.8,771.0,121.7,1142.0,967.75,5.1000001192093,229.450002288817,1.4456465327034835,960.75
3.9,1477.5,-900.0,640.0,581.0,122.0,1657.0,1359.75,13.549999809265,236.57499656677302,2.520876244640589,1340.0
1.1,866.25,-900.0,64.0,1133.0,63.0,1475.75,610.5,30.174999809265003,76.225,2.228162173820482,960.75
-900.0,1099.25,-900.0,147.0,684.75,144.0,1725.5,1015.25,32.449999427795,62.19999942779501,2.0750426194927605,1315.75
0.4,1184.3333333333,-900.0,179.5,740.0,102.9,1170.6666666667,592.33333333333,19.766667302450003,111.30000076293999,1.7797252182409642,912.0
2.0,1183.25,-900.0,114.0,647.25,84.0,1798.25,1354.75,27.1,128.499997711183,3.1060071075690168,1201.75
1.6,1095.75,-900.0,292.7,753.25,170.5,1159.0,949.0,3.8500000596046,251.42499885559002,1.4541035474896573,937.25
2.7,1240.0,-900.0,285.0,606.25,119.0,1745.75,1117.0,30.474999523163003,111.77500114440998,3.275901717188395,1300.25
3.1,1333.0,339.0,223.0,789.75,132.0,1807.0,1238.0,12.875000333786,167.574999427795,1.7419161385942548,1315.5
2.3000000000000003,1154.75,-900.0,382.0,749.5,149.4,1071.0,1219.75,8.1250000953674,153.55000171661501,1.2031011058553331,1010.25
1.2000000000000002,963.75,73.0,77.0,1166.75,65.0,1396.75,799.25,8.1500001907349,211.44999656677302,1.6218498913582606,903.75
-900.0,1003.5,-900.0,-900.0,1052.25,-900.0,1474.5,574.0,19.800000286102,133.29999885559002,2.1161563034611732,914.0
2.6,1091.75,-900.0,146.0,743.0,108.0,1852.75,1126.5,23.399999713898,130.29999885559002,2.5502056646118114,1256.0
3.0,1276.0,-900.0,184.0,768.66666666667,144.0,1692.6666666667,1282.3333333333,22.266666666667,103.29999694824099,1.9144604910242171,1246.6666666667
1.0,1089.5,-900.0,85.0,828.5,98.0,1493.75,928.75,31.650000190735,71.425000286101,2.2683387359076157,1022.0
-900.0,975.75,-900.0,259.2,820.5,139.4,984.75,962.75,14.499999856949,77.200000858306,0.9385565434672977,1011.75
1.8,1222.0,-900.0,323.0,818.25,100.0,1308.25,1175.0,12.399999952316,245.65000114440997,2.4348961926846395,1031.0
-900.0,1080.25,-900.0,83.0,739.75,102.0,1622.5,690.0,37.774999237061,65.574999427795,2.8954249668208107,1129.75
1.4000000000000001,843.75,-900.0,223.0,944.75,101.0,1039.75,633.25,13.500000333786,109.00000057220498,1.2112882182948899,960.0
0.9,925.0,-900.0,114.6,1005.75,81.6,874.25,389.0,21.824999904633,62.80000171661499,1.1734166398000883,771.5
4.3,1542.0,-900.0,299.0,548.5,114.0,2217.5,1678.75,16.45000038147,154.14999828338497,1.994801631216214,1609.5
2.0,1256.75,-900.0,287.1,624.25,127.8,1325.75,1154.0,15.125000095367,168.699999427795,2.0078200773849795,1052.5
2.6,1195.75,-900.0,393.0,692.5,97.0,1770.75,1278.25,23.049999809265003,177.324999427795,3.3660516926059105,1233.0
0.7,889.25,-900.0,107.9,1157.25,79.7,832.25,546.75,4.174999928474399,144.40000114440997,0.8949481857546469,704.0
-900.0,1009.5,-900.0,-900.0,770.5,-900.0,1439.0,861.75,20.899999713898,137.575002288817,2.325289215822484,1107.25
4.1,1497.25,-900.0,526.0,508.0,96.0,1955.0,1422.25,21.925000286102,218.27500114440997,3.857748924877069,1440.25
4.199999999999999,1566.5,297.0,299.0,806.25,159.0,1792.75,1584.5,15.749999856949,126.699999427795,1.590187515554866,1333.75
1.5,1045.75,-900.0,138.0,791.5,53.0,1514.75,838.75,20.300000286102,203.874997711183,3.2801286793251627,961.0
0.7999999999999999,915.0,-900.0,154.0,915.25,51.0,1303.25,835.0,17.049999809265003,211.6,2.8008845198257526,876.5
1.9000000000000001,1115.5,-900.0,106.0,742.0,100.0,1798.75,1090.25,28.70000038147,110.35,2.93199180215588,1188.0
2.7,1162.75,-900.0,340.0,607.75,67.0,1653.75,1205.0,19.250000095367003,206.42499885559002,3.119382573437568,1263.25
1.8,1229.75,99.0,135.0,920.0,108.0,1559.5,1316.25,15.624999856949,158.87500057220498,1.9542564595760057,1074.75
2.1,1121.75,-900.0,159.0,773.75,139.0,1684.0,961.75,40.499999618530005,44.725,2.3065527693655503,1223.75
1.5,1020.75,-900.0,83.0,776.75,118.0,1649.25,685.5,38.074999427795,66.849998569489,2.996664551086791,1108.5
-900.0,1067.75,-900.0,101.0,775.25,125.0,1566.5,687.75,39.374999618530005,56.725,2.736056418678828,1111.5
-900.0,1171.0,-900.0,-900.0,637.0,-900.0,1672.0,1132.75,24.45000038147,131.72500286102198,2.7368292030791785,1271.5
-900.0,931.0,-900.0,-900.0,946.25,-900.0,1390.25,744.0,20.150000190735,196.07499942779498,3.130519451937762,821.5
1.8,1263.25,-900.0,98.0,812.75,104.0,1635.25,879.0,19.775000190735,141.25000057220498,2.2332216223992054,1089.5
-900.0,1158.25,-900.0,-900.0,773.0,-900.0,1461.75,778.5,26.99999961853,133.37500057220498,3.2019969906161125,972.75
1.8,1140.75,112.0,121.0,927.0,79.0,1545.75,1035.75,11.624999856949,210.25000343322696,2.000664183112892,1003.5
-900.0,1035.75,-900.0,78.0,825.75,74.0,1575.0,1117.5,23.35,150.40000114440997,2.920023944189151,932.25
2.9,1041.75,-900.0,460.0,767.25,162.0,1162.0,1025.5,18.199999904633,63.1,0.9641275849345524,1189.0
2.1,1120.5,-900.0,123.0,798.75,112.0,1771.5,912.0,36.024999237061,58.975,2.3843407383274773,1236.5
1.1,1099.5,53.0,91.0,1153.75,75.0,1476.75,1012.0,11.999999856949,202.44999656677302,1.975076353868265,853.25
1.4000000000000001,998.75,-900.0,107.0,870.0,98.0,1548.5,714.25,33.974999046326005,64.000000572205,2.3134224021197927,1079.5
-900.0,920.0,-900.0,-900.0,860.75,-900.0,1514.75,576.5,26.100000476837,135.17499599456798,3.0826394363879004,932.5
1.8,1258.25,91.0,115.0,1216.0,99.0,1458.75,861.75,10.899999952316,175.15000114440997,1.6103661653045809,977.25
-900.0,995.75,-900.0,64.0,813.5,71.0,1606.75,881.0,23.225000476837,210.39999828338497,4.016397724263284,938.75
1.0,879.0,62.0,45.0,1406.5,47.0,1120.75,370.5,22.149999713898,57.025001144410005,1.09384530026035,808.0
0.7999999999999999,1075.25,-900.0,129.5,759.25,71.9,1236.25,869.25,14.274999952316,205.075002288817,2.2976972721327127,839.5
1.9000000000000001,1118.0,-900.0,93.0,674.75,84.0,1690.5,928.75,27.000000095367003,148.75000057220498,3.5598526751089703,1042.5
2.3000000000000003,1160.5,-900.0,135.0,724.5,115.0,1603.5,1237.5,25.949999904633,99.024999713899,2.2652462433844103,1144.75
1.9000000000000001,1119.5,241.0,94.0,893.75,91.0,1540.25,801.5,15.824999904633,148.37500057220498,1.8535794806419355,1068.25
-900.0,1334.0,-900.0,-900.0,502.5,-900.0,2111.25,1361.75,23.174999809265003,180.10000286102198,3.4421098929961835,1473.25
4.3999999999999995,1561.75,-900.0,566.7,381.75,159.1,1954.25,1661.5,16.149999952316,203.50000343322696,2.555165803072081,1524.0
0.7,893.75,-900.0,64.0,1076.0,77.0,1449.75,808.75,19.299999809265003,126.1,1.9495720863115933,985.25
1.7000000000000002,994.0,-900.0,262.0,987.0,101.0,1201.5,844.0,15.025000190735,160.15000114440997,1.899650823856349,962.0
2.1,1045.5,-900.0,335.0,757.75,150.0,1309.5,911.5,8.0499998092651,220.524995422363,1.6766853858086377,1109.0
1.6,1031.25,-900.0,70.0,794.5,80.0,1710.25,737.5,30.375000095367003,135.39999828338497,3.9258913633298356,1045.5
-900.0,776.5,-900.0,-900.0,1160.75,-900.0,1157.0,436.5,37.374999618530005,32.874999856948,1.4691812997654619,863.0
-900.0,1310.25,-900.0,-900.0,712.75,-900.0,1596.25,1450.5,24.725,141.77500114440997,2.984804644073694,1212.0
1.0,1356.0,-900.0,500.1,566.0,145.2,1334.75,1384.5,5.7750000715256,241.600005722047,1.5832009278910408,1255.5
0.4,872.75,-900.0,-900.0,1222.25,-900.0,1310.25,625.75,18.799999809265003,132.92500171661501,1.9906695939756558,721.25
3.6,1268.0,-900.0,230.0,685.0,162.0,2105.5,1368.75,26.125000572205,103.97500286102198,2.3970682244768233,1579.25
0.6,876.5,-900.0,35.0,1107.25,48.0,1319.75,469.75,39.449999427795,43.524999713899,2.1297294294150007,868.0
2.7,1079.75,-900.0,224.0,802.75,137.9,981.75,1169.25,6.7749999523163,142.824999427795,1.0375945016689392,933.25
-900.0,958.75,-900.0,23.0,1437.75,33.0,1293.25,399.0,12.424999809265,203.050004577637,2.0329312016345087,718.5
-900.0,1322.25,-900.0,-900.0,541.5,-900.0,2141.5,1249.75,27.20000038147,163.225,3.9412814782775887,1382.75
-900.0,1252.75,-900.0,-900.0,573.0,-900.0,1555.5,1400.75,5.0249999523163,212.27500114440997,1.3385538176280207,1511.75
2.3000000000000003,1180.75,-900.0,390.0,904.75,144.0,1503.0,1189.5,35.025000190735,55.6,2.137851203765475,1291.75
0.7999999999999999,817.75,-900.0,73.3,1304.0,60.5,757.5,378.0,1.9749999701977001,149.12500057220498,0.8055373089957013,630.0
0.4,1009.75,-900.0,110.0,985.0,66.0,1690.0,800.5,17.424999809265003,235.90000114440997,3.1823982695416775,966.0
1.1,932.25,-900.0,152.8,1050.0,120.8,794.75,629.0,5.200000023841899,113.800001716615,0.7716447523859664,763.75
1.2000000000000002,1033.75,-900.0,203.0,797.25,70.0,1443.0,857.5,18.599999523163003,229.29999885559002,3.322490253032068,965.75
1.6,1106.0,-900.0,189.0,874.25,115.0,1446.75,1140.0,26.250000095367003,107.20000228881699,2.485810629734624,1099.75
3.5,-900.0,-900.0,587.2,-900.0,191.7,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
0.9,897.25,-900.0,37.0,1032.25,52.0,1534.75,601.25,21.425000286102,174.475,3.0139306891852686,858.75
0.6,936.75,-900.0,37.0,888.75,56.0,1512.5,1024.25,25.70000038147,137.35,3.060266607886153,856.25
1.0,937.5,-900.0,-900.0,861.5,-900.0,1351.25,647.75,25.675000286102,112.75000057220498,2.5261117636006363,883.75
3.5,1492.75,-900.0,322.0,563.0,90.0,1750.5,1294.75,24.6,172.6,3.586550109870614,1305.0
0.7,923.5,-900.0,43.0,969.5,45.0,1572.0,781.5,21.399999713898,170.05000171661501,2.935688979338635,858.25
2.8000000000000003,1194.25,317.0,127.0,881.25,101.0,1562.75,942.75,17.900000190735,91.14999971389899,1.3258663336142102,1189.0
0.7,951.5,-900.0,121.9,964.5,86.7,1021.25,829.75,8.0750000238419,206.724994277953,1.5804324467161763,699.0
0.6,919.5,-900.0,94.0,1132.25,56.0,1262.5,710.5,22.475000476837,130.67500171661501,2.4247274152270446,838.5
1.0,894.5,-900.0,46.0,1094.0,54.0,1488.0,587.5,18.599999523163003,168.1,2.4620347522361414,879.25
-900.0,1108.75,-900.0,-900.0,696.75,-900.0,1551.75,1240.75,22.674999809265003,165.475,3.0798952874550203,1129.25
3.5,1342.5,464.0,221.0,759.75,114.0,1783.25,1288.5,12.200000143051,164.87500057220498,1.6467387190460316,1273.5
4.8999999999999995,1538.0,-900.0,369.0,552.0,154.0,2195.0,1823.75,17.625000095367003,149.35000286102198,2.0754295901236315,1605.0
2.8000000000000003,1212.0,-900.0,316.0,586.75,78.0,1653.5,1210.25,19.6,202.82499656677302,3.1311333057113786,1271.75
0.6,865.75,-900.0,87.0,1291.0,81.0,1369.0,560.75,18.475,131.875003433227,1.9384721869613708,863.25
1.7000000000000002,1038.3333333332998,-900.0,-900.0,814.33333333333,-900.0,1214.3333333333,925.33333333333,11.1,176.399999237062,1.641082433142619,1054.6666666666702
4.3999999999999995,1474.75,-900.0,879.5,487.75,190.5,1510.25,1757.5,3.3999999523163003,184.97500286102198,1.0657986760840963,1472.0
5.8999999999999995,1501.0,-900.0,531.8,426.0,176.4,1686.5,1655.5,18.650000190735,139.90000114440997,2.0716262133941505,1457.75
-900.0,1130.75,-900.0,-900.0,621.0,-900.0,1739.25,1095.0,36.000000572205,74.274998283385,2.974025843299111,1279.5
4.0,1238.25,-900.0,254.0,652.0,156.0,1877.0,2023.0,34.250000572205,53.79999957084701,1.9887952168896925,1477.0
3.2,1403.25,450.0,160.0,740.25,117.0,1808.75,1274.75,18.024999713898,148.449999427795,2.1128757214346865,1252.25
0.9,800.25,-900.0,55.0,1346.5,54.0,1378.25,493.0,25.45000038147,94.75000057220498,2.111618505715636,803.25
3.4,1225.75,-900.0,312.0,681.25,101.0,2156.5,1339.75,19.625000095367003,173.27500114440997,2.6932752418979264,1428.75
1.9000000000000001,-900.0,-900.0,369.2,-900.0,122.0,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
6.6,1657.75,-900.0,764.0,395.5,150.0,2283.75,1853.75,20.875000095367003,192.17500171661501,3.204371384617029,1820.75
1.2000000000000002,1045.25,-900.0,100.0,902.0,97.0,1729.0,918.25,21.824999904633,140.79999885559002,2.5087673980305807,1153.0
0.6,835.0,-900.0,14.0,1014.25,21.0,1349.5,631.0,24.6,124.675001716615,2.617895570563455,806.75
2.2,1352.0,270.0,127.0,801.25,90.0,1717.75,1122.0,21.675000286102,125.12500057220498,2.221100861719306,1120.75
2.6,1180.5,-900.0,157.0,648.75,116.0,1844.5,1217.75,33.249999618530005,84.99999914169399,2.92416250644872,1293.75
-900.0,1151.25,-900.0,-900.0,943.0,-900.0,1554.25,929.25,13.025000190735,195.85,2.037693899370527,971.5
1.1,947.5,-900.0,50.0,950.0,64.0,1520.75,788.0,26.750000095367003,120.02499828338499,2.850833291298732,915.0
0.6,875.75,-900.0,33.0,1221.5,38.0,1456.25,464.5,24.574999904633,170.79999885559002,3.54505951576659,701.25
-900.0,1130.25,-900.0,-900.0,897.75,-900.0,1579.25,925.25,16.649999713898,158.42499885559002,2.0719242732922165,1057.5
-900.0,1212.75,-900.0,-900.0,623.25,-900.0,1668.0,1096.25,27.20000038147,120.84999713897801,2.9434312797672217,1273.5
2.1,1058.75,-900.0,233.0,745.25,116.0,1450.25,1119.75,23.975,114.324996566773,2.324566942993934,1122.0
4.8999999999999995,1379.5,-900.0,336.0,565.0,135.0,2409.5,1660.25,22.87499961853,128.05000171661501,2.4333696546003676,1675.75
1.3,1056.25,-900.0,175.7,800.75,102.0,1268.5,776.75,14.524999713898,234.02500114440997,2.6482622275749237,802.25
-900.0,1100.5,-900.0,99.0,796.5,124.0,1535.75,749.75,40.600000953674,44.800000286101,2.3220944461889967,1132.25
2.1,1396.5,-900.0,422.8,482.25,139.6,1642.0,1492.5,14.175000047684,197.950002288817,2.207848827964327,1360.25
1.6,1021.5,-900.0,228.7,788.25,140.0,960.75,853.75,9.7499998569489,94.149998283385,0.8526905212763082,975.0
2.0,1254.25,-900.0,223.0,678.25,69.0,1665.75,1042.0,24.875000095367003,178.75000057220498,3.7701371152943777,1091.0
-900.0,1394.25,-900.0,-900.0,510.75,-900.0,1864.25,1423.0,18.85,221.200002288817,3.2569166383236556,1455.25
2.2,966.0,-900.0,345.0,835.0,115.0,1049.0,886.25,18.85,60.024999713899,0.9556229158298677,1090.5
-900.0,1142.25,-900.0,107.0,704.25,116.0,1744.0,974.5,35.924999809265,86.274998283385,3.425241497464697,1170.25
0.7999999999999999,905.75,-900.0,111.0,1031.5,59.0,1170.25,687.0,11.899999713898,244.225,2.3476056622448587,752.25
0.9,-900.0,-900.0,53.0,-900.0,70.0,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
4.8,1222.75,-900.0,605.6,529.25,219.7,1307.75,1528.75,14.6,54.85,0.6992657015446729,1440.5
1.3,982.5,-900.0,33.0,825.5,38.0,1480.5,662.0,34.400001144409,73.52499971389899,2.704205457104359,1017.0
2.9,1353.25,168.0,156.0,984.5,125.0,1612.5,1102.5,19.45000038147,93.925000286101,1.4900162095054805,1209.25
-900.0,1306.5,-900.0,-900.0,557.5,-900.0,1873.5,1260.0,20.625000095367003,184.450002288817,3.034544308038371,1397.25
0.30000000000000004,852.5,-900.0,51.0,1260.75,62.0,1366.25,660.0,18.699999904633,132.77500114440997,1.9769228900395392,840.25
3.6,1060.25,-900.0,402.2,667.5,200.7,1030.75,1197.5,10.475,54.17499885559,0.5538126728605868,1290.5
1.1,817.25,-900.0,165.0,1120.0,100.0,823.25,671.5,12.725,70.300000286101,0.7816340545904391,824.0
7.0,1800.5,475.0,386.0,700.25,173.0,2345.5,1706.0,9.7500000953674,208.00000343322696,1.763842288820176,1637.75
0.7,917.25,34.0,37.0,1570.0,55.0,1267.75,649.75,10.975,176.04999885559002,1.625563779263931,671.75
3.9,1189.5,-900.0,525.0,647.5,167.0,1480.0,1181.5,15.850000238419,183.39999828338497,2.2712167865742776,1220.0
1.0,863.25,-900.0,122.0,1173.75,55.0,1134.25,467.0,23.49999961853,81.25000057220498,1.6362938063720136,835.0
-900.0,974.0,-900.0,-900.0,821.5,-900.0,1576.0,654.75,26.82500038147,140.05000171661501,3.324259725050583,963.5
-900.0,1514.25,-900.0,-900.0,441.5,-900.0,2092.5,1688.0,17.925000286102,199.00000343322696,2.782078255478214,1684.0
0.7999999999999999,866.75,-900.0,43.0,1161.0,55.0,1306.5,491.75,41.874999618530005,35.725,1.9951616130751566,871.75
1.0,1084.75,-900.0,110.3,827.5,73.6,1122.75,446.75,23.24999961853,96.32499799728399,1.8946711806618628,836.0
5.1,1449.25,-900.0,509.0,520.75,219.0,2097.0,1538.75,32.300000286102,86.49999914169399,2.8247806474432546,1636.25
-900.0,1244.0,-900.0,-900.0,697.0,-900.0,1762.5,1255.25,29.12499961853,136.67500171661501,3.6951287096306396,1191.75
2.1,1094.25,-900.0,484.0,779.5,153.0,1067.25,1112.0,4.5500000476836995,159.17500171661501,0.9990590314644088,1081.0
4.0,1418.75,-900.0,464.0,524.0,136.0,1882.0,1444.0,23.049999809265003,184.75000057220498,3.5028858730747965,1421.75
0.7999999999999999,965.75,-900.0,47.0,946.75,53.0,1542.5,643.75,24.750000095367003,170.65000114440997,3.577906185435259,836.5
0.9,1040.5,-900.0,120.0,822.25,86.1,1103.25,939.25,8.5000000953674,223.749997711183,1.7482423836962355,797.25
1.3,901.66666666667,-900.0,76.0,1009.3333333333,71.0,1626.6666666667,724.66666666667,20.466666793823002,167.499997711183,2.7391482808389016,957.66666666667
3.5,1493.75,386.0,258.0,689.5,156.0,1916.25,1808.75,24.32500038147,101.649999713899,2.1193016857995013,1401.75
2.1,1085.25,-900.0,138.0,855.75,103.0,1636.0,1076.25,24.025000190735,92.27499971389899,1.9004860968102812,1160.0
1.6,951.75,-900.0,292.0,962.75,141.0,930.5,1008.5,5.925000166893,130.22500286102198,0.9073127092505049,954.75
-900.0,1553.25,-900.0,-900.0,470.75,-900.0,2051.5,1757.75,20.45000038147,183.849997138978,2.993972916048012,1598.5
6.3,1445.75,-900.0,742.0,494.25,135.0,1817.0,1557.5,14.675000286102,225.700002288817,2.5810821340554964,1470.0
1.4000000000000001,907.0,-900.0,-900.0,1219.25,-900.0,943.75,889.5,6.9750002384186,187.149995422363,1.3453576052052876,764.0
1.1,-900.0,-900.0,236.0,-900.0,149.8,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
2.7,1200.25,-900.0,495.0,665.75,123.0,1434.5,1061.0,13.149999952316,233.425004577637,2.4282342604188587,1151.5
1.7000000000000002,1168.0,120.0,99.0,983.5,87.0,1490.25,980.25,12.050000047684,184.974997138978,1.8186884069511233,975.25
-900.0,1219.75,-900.0,-900.0,634.75,-900.0,1354.75,1152.0,12.124999856949,182.50000057220498,1.803914047869134,1175.5
1.7000000000000002,1024.75,-900.0,-900.0,907.5,-900.0,1593.0,944.0,14.949999904633,202.975,2.3703843251960115,988.0
3.1,1110.6666666667,-900.0,345.8,714.66666666667,202.8,1062.0,1137.6666666667,4.7999998092651,115.099999999999,0.7611143989216502,1182.0
3.6,1005.0,-900.0,463.0,739.75,152.0,1114.5,1127.25,12.850000238419,65.12499914169399,0.7364786531714784,1281.75
1.0,1112.5,-900.0,96.0,784.25,103.0,1531.75,1112.0,25.750000095367003,104.50000057220498,2.3583766601539686,1011.75
